,open,high,low,close,volume
2018-01-04 16:30:00+00:00,173.19,173.47,173.19,173.4,16010
2018-01-04 16:35:00+00:00,173.36,173.4,173.15,173.28,16627
2018-01-04 16:40:00+00:00,173.27,173.38,173.09,173.14,14533
2018-01-04 16:45:00+00:00,173.15,173.27,173.13,173.27,8918
2018-01-04 16:50:00+00:00,173.26,173.31,173.16,173.23,8256
2018-01-04 16:55:00+00:00,173.26,173.26,173.02,173.02,11959
2018-01-04 17:00:00+00:00,173.02,173.12,173.01,173.07,6563
2018-01-04 17:05:00+00:00,173.08,173.21,173.06,173.17,7817
2018-01-04 17:10:00+00:00,173.18,173.19,173.07,173.115,11997
2018-01-04 17:15:00+00:00,173.11,173.15,173.02,173.02,10747
2018-01-04 17:20:00+00:00,173.02,173.07,172.84,172.91,6531
2018-01-04 17:25:00+00:00,172.91,172.92,172.67,172.73,10024
2018-01-04 17:30:00+00:00,172.74,172.78,172.69,172.76,8521
2018-01-04 17:35:00+00:00,172.77,172.83,172.69,172.79,5068
2018-01-04 17:40:00+00:00,172.79,172.94,172.79,172.94,4423
2018-01-04 17:45:00+00:00,172.94,173.03,172.87,172.87,9311
2018-01-04 17:50:00+00:00,172.87,172.89,172.74,172.82,6988
2018-01-04 17:55:00+00:00,172.86,172.87,172.78,172.83,6554
2018-01-04 18:00:00+00:00,172.83,172.92,172.76,172.8,5520
2018-01-04 18:05:00+00:00,172.81,172.86,172.76,172.77,3593
2018-01-04 18:10:00+00:00,172.77,172.79,172.74,172.77,3850
2018-01-04 18:15:00+00:00,172.77,172.89,172.77,172.88,4210
2018-01-04 18:20:00+00:00,172.87,172.87,172.7,172.78,6979
2018-01-04 18:25:00+00:00,172.82,172.83,172.67,172.67,12246
2018-01-04 18:30:00+00:00,172.68,172.8,172.6,172.8,18638
2018-01-04 18:35:00+00:00,172.805,172.82,172.76,172.77,3019
2018-01-04 18:40:00+00:00,172.77,172.79,172.66,172.79,6395
2018-01-04 18:45:00+00:00,172.79,172.88,172.76,172.88,3559
2018-01-04 18:50:00+00:00,172.88,172.88,172.8,172.8,7618
2018-01-04 18:55:00+00:00,172.78,172.93,172.75,172.93,9988
2018-01-04 19:00:00+00:00,172.93,172.93,172.86,172.9,4828
2018-01-04 19:05:00+00:00,172.91,172.95,172.86,172.95,5994
2018-01-04 19:10:00+00:00,172.97,173.04,172.95,172.99,7628
2018-01-04 19:15:00+00:00,172.98,173.13,172.98,173.02,8534
2018-01-04 19:20:00+00:00,172.995,173.02,172.93,173.02,5772
2018-01-04 19:25:00+00:00,173.05,173.08,172.92,172.93,6744
2018-01-04 19:30:00+00:00,172.91,172.96,172.86,172.96,4712
2018-01-04 19:35:00+00:00,172.96,172.98,172.88,172.9,8480
2018-01-04 19:40:00+00:00,172.89,172.995,172.88,172.995,9971
2018-01-04 19:45:00+00:00,173.04,173.12,173.04,173.1,6855
2018-01-04 19:50:00+00:00,173.09,173.14,173.07,173.13,11325
2018-01-04 19:55:00+00:00,173.13,173.19,173.09,173.1,10567
2018-01-04 20:00:00+00:00,173.13,173.18,173.04,173.18,7123
2018-01-04 20:05:00+00:00,173.18,173.19,173.05,173.08,17094
2018-01-04 20:10:00+00:00,173.08,173.16,173.04,173.14,7467
2018-01-04 20:15:00+00:00,173.15,173.18,173.1,173.14,17876
2018-01-04 20:20:00+00:00,173.14,173.15,172.955,173.04,12999
2018-01-04 20:25:00+00:00,173.03,173.15,173.03,173.11,11260
2018-01-04 20:30:00+00:00,173.1,173.13,172.96,173.03,21767
2018-01-04 20:35:00+00:00,173.03,173.09,172.98,173.07,14053
2018-01-04 20:40:00+00:00,173.07,173.23,173.07,173.205,74383
2018-01-04 20:45:00+00:00,173.2,173.23,173.15,173.15,40506
2018-01-04 20:50:00+00:00,173.07,173.19,173.07,173.12,276066
2018-01-04 20:55:00+00:00,173.14,173.14,172.98,173.02,49258
2018-01-05 13:55:00+00:00,173.75,173.75,173.75,173.75,1000
2018-01-05 14:25:00+00:00,173.47,173.47,173.47,173.47,100
2018-01-05 14:30:00+00:00,173.43,173.99,173.05,173.71,52544
2018-01-05 14:35:00+00:00,173.71,173.75,173.54,173.66,27573
2018-01-05 14:40:00+00:00,173.65,173.99,173.65,173.91,36410
2018-01-05 14:45:00+00:00,173.91,174.105,173.81,174.08,17093
2018-01-05 14:50:00+00:00,174.07,174.08,173.9,173.93,9778
2018-01-05 14:55:00+00:00,173.97,174.17,173.955,174.11,9184
2018-01-05 15:00:00+00:00,174.14,174.255,174.04,174.07,15124
2018-01-05 15:05:00+00:00,174.08,174.15,173.96,173.99,20509
2018-01-05 15:10:00+00:00,173.98,174.29,173.79,174.26,14925
2018-01-05 15:15:00+00:00,174.28,174.75,174.265,174.65,28913
2018-01-05 15:20:00+00:00,174.79,174.94,174.76,174.85,21351
2018-01-05 15:25:00+00:00,174.86,174.86,174.58,174.69,11691
2018-01-05 15:30:00+00:00,174.69,174.7,174.58,174.58,8961
2018-01-05 15:35:00+00:00,174.605,174.87,174.605,174.85,12138
2018-01-05 15:40:00+00:00,174.85,175.08,174.85,175.03,13461
2018-01-05 15:45:00+00:00,175.06,175.13,174.95,174.95,12896
2018-01-05 15:50:00+00:00,174.96,175.03,174.92,174.92,10460
2018-01-05 15:55:00+00:00,174.95,175.19,174.95,175.14,8992
2018-01-05 16:00:00+00:00,175.145,175.175,175.0,175.0,15485
2018-01-05 16:05:00+00:00,175.0,175.03,174.94,175.0,13741
2018-01-05 16:10:00+00:00,175.03,175.05,174.92,174.99,8645
2018-01-05 16:15:00+00:00,174.995,175.095,174.885,175.06,8122
2018-01-05 16:20:00+00:00,175.08,175.09,174.919,174.919,8498
2018-01-05 16:25:00+00:00,174.94,174.98,174.9,174.96,4759
2018-01-05 16:30:00+00:00,174.96,174.96,174.82,174.85,11613
2018-01-05 16:35:00+00:00,174.83,174.91,174.83,174.86,5720
2018-01-05 16:40:00+00:00,174.88,174.9,174.86,174.86,6104
2018-01-05 16:45:00+00:00,174.87,174.9,174.79,174.79,6087
2018-01-05 16:50:00+00:00,174.76,174.955,174.73,174.955,8601
2018-01-05 16:55:00+00:00,174.98,174.99,174.885,174.93,4501
2018-01-05 17:00:00+00:00,174.92,174.925,174.77,174.84,3912
2018-01-05 17:05:00+00:00,174.8,174.87,174.77,174.83,5221
2018-01-05 17:10:00+00:00,174.83,174.85,174.8,174.83,7772
2018-01-05 17:15:00+00:00,174.88,174.89,174.77,174.83,4437
2018-01-05 17:20:00+00:00,174.84,174.84,174.72,174.8,5192
2018-01-05 17:25:00+00:00,174.8,174.81,174.71,174.73,4981
2018-01-05 17:30:00+00:00,174.7,174.7,174.59,174.59,6755
2018-01-05 17:35:00+00:00,174.59,174.77,174.57,174.72,15159
2018-01-05 17:40:00+00:00,174.7,174.85,174.7,174.83,6935
2018-01-05 17:45:00+00:00,174.82,174.92,174.81,174.88,5671
2018-01-05 17:50:00+00:00,174.87,174.89,174.81,174.85,4121
2018-01-05 17:55:00+00:00,174.83,174.89,174.75,174.86,5233
2018-01-05 18:00:00+00:00,174.89,175.015,174.89,174.94,6807
2018-01-05 18:05:00+00:00,174.94,174.94,174.86,174.9,3923
2018-01-05 18:10:00+00:00,174.88,174.91,174.805,174.805,5768
2018-01-05 18:15:00+00:00,174.78,174.89,174.78,174.84,4781
2018-01-05 18:20:00+00:00,174.86,174.87,174.79,174.84,5304
2018-01-05 18:25:00+00:00,174.83,174.85,174.81,174.83,6123
2018-01-05 18:30:00+00:00,174.83,174.84,174.78,174.8,5947
2018-01-05 18:35:00+00:00,174.79,174.82,174.76,174.8,5619
2018-01-05 18:40:00+00:00,174.8,174.85,174.78,174.85,5603
2018-01-05 18:45:00+00:00,174.85,174.93,174.84,174.9,4688
2018-01-05 18:50:00+00:00,174.9,174.97,174.88,174.94,6342
2018-01-05 18:55:00+00:00,174.94,175.01,174.94,175.0,5265
2018-01-05 19:00:00+00:00,175.03,175.07,174.98,174.98,2575
2018-01-05 19:05:00+00:00,174.96,174.96,174.915,174.93,7713
2018-01-05 19:10:00+00:00,174.94,174.97,174.92,174.95,3677
2018-01-05 19:15:00+00:00,174.94,174.96,174.89,174.9,5051
2018-01-05 19:20:00+00:00,174.9,175.0,174.89,174.98,3841
2018-01-05 19:25:00+00:00,174.99,174.99,174.91,174.95,2585
2018-01-05 19:30:00+00:00,174.96,174.97,174.92,174.94,6764
2018-01-05 19:35:00+00:00,174.985,175.0,174.88,174.88,8131
2018-01-05 19:40:00+00:00,174.88,174.9,174.8,174.82,12129
2018-01-05 19:45:00+00:00,174.81,174.83,174.735,174.78,10280
2018-01-05 19:50:00+00:00,174.77,174.8,174.67,174.67,19646
2018-01-05 19:55:00+00:00,174.68,174.85,174.66,174.85,10960
2018-01-05 20:00:00+00:00,174.84,174.85,174.78,174.83,9753
2018-01-05 20:05:00+00:00,174.83,174.9,174.82,174.88,7836
2018-01-05 20:10:00+00:00,174.87,174.94,174.81,174.81,10417
2018-01-05 20:15:00+00:00,174.81,174.93,174.81,174.85,6558
2018-01-05 20:20:00+00:00,174.87,174.87,174.75,174.825,6640
2018-01-05 20:25:00+00:00,174.825,174.94,174.825,174.91,5840
2018-01-05 20:30:00+00:00,174.95,175.0,174.91,174.995,14755
2018-01-05 20:35:00+00:00,174.99,175.03,174.96,174.97,20855
2018-01-05 20:40:00+00:00,174.98,175.015,174.95,174.96,254606
2018-01-05 20:45:00+00:00,174.955,175.09,174.94,175.05,38927
2018-01-05 20:50:00+00:00,175.09,175.29,175.02,175.05,50840
2018-01-05 20:55:00+00:00,175.05,175.05,174.88,174.98,94944
2018-01-05 21:00:00+00:00,175.0,175.0,175.0,175.0,100
2018-01-08 14:30:00+00:00,174.44,175.52,174.308,175.37,30347
2018-01-08 14:35:00+00:00,175.43,175.6,174.91,174.99,18245
2018-01-08 14:40:00+00:00,174.981,175.06,174.94,174.985,26124
2018-01-08 14:45:00+00:00,174.99,175.01,174.63,174.86,28126
2018-01-08 14:50:00+00:00,174.8,174.99,174.71,174.95,10862
2018-01-08 14:55:00+00:00,174.99,175.05,174.94,175.02,10130
2018-01-08 15:00:00+00:00,174.995,175.0,174.75,174.85,18179
2018-01-08 15:05:00+00:00,174.86,174.96,174.65,174.69,13710
2018-01-08 15:10:00+00:00,174.69,174.69,174.5,174.64,12717
2018-01-08 15:15:00+00:00,174.69,174.85,174.65,174.71,18944
2018-01-08 15:20:00+00:00,174.73,174.745,174.68,174.72,12195
2018-01-08 15:25:00+00:00,174.73,174.79,174.69,174.78,18273
2018-01-08 15:30:00+00:00,174.78,175.09,174.755,175.075,22640
2018-01-08 15:35:00+00:00,175.07,175.08,174.92,174.92,20323
2018-01-08 15:40:00+00:00,174.92,174.965,174.74,174.74,19575
2018-01-08 15:45:00+00:00,174.805,174.925,174.78,174.925,13228
2018-01-08 15:50:00+00:00,174.96,174.98,174.73,174.755,19292
2018-01-08 15:55:00+00:00,174.8,174.89,174.71,174.855,9421
2018-01-08 16:00:00+00:00,174.85,174.855,174.78,174.84,4964
2018-01-08 16:05:00+00:00,174.89,174.98,174.89,174.97,4421
2018-01-08 16:10:00+00:00,174.975,175.06,174.94,175.06,23205
2018-01-08 16:15:00+00:00,175.06,175.13,174.845,174.89,26396
2018-01-08 16:20:00+00:00,174.91,175.005,174.895,174.925,5046
2018-01-08 16:25:00+00:00,174.93,174.97,174.86,174.93,71511
2018-01-08 16:30:00+00:00,174.92,175.0,174.9,175.0,4287
2018-01-08 16:35:00+00:00,174.99,175.01,174.95,174.98,4322
2018-01-08 16:40:00+00:00,175.03,175.03,174.92,174.96,10665
2018-01-08 16:45:00+00:00,174.97,175.0,174.94,175.0,16837
2018-01-08 16:50:00+00:00,174.97,175.0,174.965,175.0,3012
2018-01-08 16:55:00+00:00,174.99,175.01,174.87,174.92,6249
2018-01-08 17:00:00+00:00,174.93,174.93,174.86,174.86,6847
2018-01-08 17:05:00+00:00,174.85,174.92,174.85,174.89,4573
2018-01-08 17:10:00+00:00,174.9,174.9,174.85,174.85,9092
2018-01-08 17:15:00+00:00,174.88,174.945,174.84,174.86,7848
2018-01-08 17:20:00+00:00,174.855,174.875,174.81,174.835,6987
2018-01-08 17:25:00+00:00,174.825,174.86,174.82,174.83,6235
2018-01-08 17:30:00+00:00,174.83,174.83,174.68,174.73,10781
2018-01-08 17:35:00+00:00,174.75,174.76,174.595,174.66,8601
2018-01-08 17:40:00+00:00,174.64,174.71,174.63,174.63,7551
2018-01-08 17:45:00+00:00,174.63,174.64,174.54,174.54,30373
2018-01-08 17:50:00+00:00,174.57,174.64,174.56,174.64,2230
2018-01-08 17:55:00+00:00,174.61,174.61,174.49,174.53,12327
2018-01-08 18:00:00+00:00,174.545,174.625,174.545,174.55,8213
2018-01-08 18:05:00+00:00,174.56,174.65,174.56,174.65,6427
2018-01-08 18:10:00+00:00,174.65,174.75,174.65,174.73,6357
2018-01-08 18:15:00+00:00,174.72,174.83,174.72,174.83,4643
2018-01-08 18:20:00+00:00,174.83,174.9,174.79,174.9,2924
2018-01-08 18:25:00+00:00,174.9,174.91,174.83,174.84,3226
2018-01-08 18:30:00+00:00,174.83,174.86,174.81,174.815,2633
2018-01-08 18:35:00+00:00,174.825,174.85,174.79,174.85,4948
2018-01-08 18:40:00+00:00,174.85,174.85,174.78,174.8,7504
2018-01-08 18:45:00+00:00,174.8,174.8,174.74,174.77,7331
2018-01-08 18:50:00+00:00,174.79,174.82,174.75,174.78,4634
2018-01-08 18:55:00+00:00,174.78,174.78,174.66,174.66,4197
2018-01-08 19:00:00+00:00,174.7,174.71,174.61,174.62,9855
2018-01-08 19:05:00+00:00,174.61,174.69,174.585,174.61,7879
2018-01-08 19:10:00+00:00,174.62,174.67,174.6,174.605,7106
2018-01-08 19:15:00+00:00,174.605,174.62,174.575,174.62,9236
2018-01-08 19:20:00+00:00,174.63,174.64,174.57,174.625,6926
2018-01-08 19:25:00+00:00,174.63,174.65,174.62,174.64,6227
2018-01-08 19:30:00+00:00,174.64,174.64,174.44,174.44,51344
2018-01-08 19:35:00+00:00,174.44,174.55,174.42,174.49,9527
2018-01-08 19:40:00+00:00,174.48,174.575,174.47,174.575,6209
2018-01-08 19:45:00+00:00,174.575,174.61,174.52,174.525,11995
2018-01-08 19:50:00+00:00,174.545,174.545,174.305,174.34,16889
2018-01-08 19:55:00+00:00,174.35,174.44,174.35,174.44,8980
2018-01-08 20:00:00+00:00,174.44,174.47,174.27,174.33,25954
2018-01-08 20:05:00+00:00,174.32,174.35,174.3,174.33,12142
2018-01-08 20:10:00+00:00,174.34,174.34,174.18,174.19,22351
2018-01-08 20:15:00+00:00,174.19,174.22,174.12,174.18,8901
2018-01-08 20:20:00+00:00,174.19,174.23,174.15,174.15,14289
2018-01-08 20:25:00+00:00,174.15,174.17,174.075,174.09,27839
2018-01-08 20:30:00+00:00,174.075,174.11,173.97,174.09,23428
2018-01-08 20:35:00+00:00,174.07,174.18,174.07,174.14,34232
2018-01-08 20:40:00+00:00,174.13,174.39,174.13,174.37,20089
2018-01-08 20:45:00+00:00,174.38,174.39,174.3,174.33,17194
2018-01-08 20:50:00+00:00,174.35,174.54,174.32,174.39,26913
2018-01-08 20:55:00+00:00,174.39,174.41,174.26,174.32,76095
2018-01-09 14:05:00+00:00,174.7,174.7,174.7,174.7,1000
2018-01-09 14:20:00+00:00,174.62,174.62,174.62,174.62,100
2018-01-09 14:30:00+00:00,174.53,174.84,174.51,174.57,34949
2018-01-09 14:35:00+00:00,174.62,174.67,174.09,174.12,21819
2018-01-09 14:40:00+00:00,174.1,174.13,173.79,173.8,31105
2018-01-09 14:45:00+00:00,173.79,174.04,173.42,173.77,27691
2018-01-09 14:50:00+00:00,173.84,174.09,173.49,173.92,29100
2018-01-09 14:55:00+00:00,173.87,174.07,173.63,173.63,25571
2018-01-09 15:00:00+00:00,173.64,173.69,173.41,173.64,33038
2018-01-09 15:05:00+00:00,173.69,173.98,173.66,173.96,21159
2018-01-09 15:10:00+00:00,173.95,174.05,173.89,173.99,14535
2018-01-09 15:15:00+00:00,173.98,174.18,173.98,174.1,20761
2018-01-09 15:20:00+00:00,174.13,174.16,173.92,173.97,15955
2018-01-09 15:25:00+00:00,173.97,173.99,173.755,173.82,22149
2018-01-09 15:30:00+00:00,173.85,173.94,173.84,173.84,11280
2018-01-09 15:35:00+00:00,173.85,173.91,173.6,173.6,218729
2018-01-09 15:40:00+00:00,173.58,173.79,173.55,173.79,14563
2018-01-09 15:45:00+00:00,173.81,173.84,173.74,173.75,20818
2018-01-09 15:50:00+00:00,173.75,173.9,173.64,173.84,31125
2018-01-09 15:55:00+00:00,173.86,174.055,173.86,174.02,16522
2018-01-09 16:00:00+00:00,174.02,174.13,173.99,174.06,24942
2018-01-09 16:05:00+00:00,174.08,174.12,174.02,174.07,14377
2018-01-09 16:10:00+00:00,174.08,174.205,174.08,174.17,19128
2018-01-09 16:15:00+00:00,174.16,174.42,174.1,174.37,28875
2018-01-09 16:20:00+00:00,174.365,174.365,174.155,174.17,13430
2018-01-09 16:25:00+00:00,174.2,174.25,174.15,174.19,8172
2018-01-09 16:30:00+00:00,174.18,174.23,174.09,174.205,14742
2018-01-09 16:35:00+00:00,174.19,174.21,174.11,174.11,8254
2018-01-09 16:40:00+00:00,174.11,174.12,173.93,173.945,11061
2018-01-09 16:45:00+00:00,173.93,174.165,173.93,174.16,7107
2018-01-09 16:50:00+00:00,174.14,174.32,174.14,174.31,10155
2018-01-09 16:55:00+00:00,174.31,174.61,174.31,174.5,18864
2018-01-09 17:00:00+00:00,174.53,174.76,174.36,174.685,20015
2018-01-09 17:05:00+00:00,174.685,174.91,174.6,174.78,21125
2018-01-09 17:10:00+00:00,174.79,174.825,174.77,174.79,5659
2018-01-09 17:15:00+00:00,174.8,174.81,174.66,174.77,11740
2018-01-09 17:20:00+00:00,174.76,174.805,174.72,174.76,4602
2018-01-09 17:25:00+00:00,174.75,174.76,174.69,174.75,10916
2018-01-09 17:30:00+00:00,174.755,174.76,174.73,174.75,7718
2018-01-09 17:35:00+00:00,174.74,174.74,174.68,174.73,6179
2018-01-09 17:40:00+00:00,174.73,174.8,174.65,174.75,12199
2018-01-09 17:45:00+00:00,174.735,174.795,174.735,174.775,31920
2018-01-09 17:50:00+00:00,174.76,174.78,174.73,174.74,6501
2018-01-09 17:55:00+00:00,174.74,174.88,174.72,174.77,14344
2018-01-09 18:00:00+00:00,174.77,174.85,174.73,174.85,6837
2018-01-09 18:05:00+00:00,174.86,174.86,174.81,174.85,6044
2018-01-09 18:10:00+00:00,174.87,174.88,174.82,174.85,6307
2018-01-09 18:15:00+00:00,174.84,174.88,174.81,174.88,9005
2018-01-09 18:20:00+00:00,174.87,174.95,174.84,174.925,10398
2018-01-09 18:25:00+00:00,174.92,175.05,174.91,174.96,17413
2018-01-09 18:30:00+00:00,174.95,175.0,174.935,174.97,10461
2018-01-09 18:35:00+00:00,174.96,174.97,174.82,174.86,16114
2018-01-09 18:40:00+00:00,174.86,174.93,174.86,174.9,7315
2018-01-09 18:45:00+00:00,174.91,174.91,174.76,174.81,18021
2018-01-09 18:50:00+00:00,174.83,174.83,174.74,174.74,6163
2018-01-09 18:55:00+00:00,174.735,174.78,174.73,174.76,15637
2018-01-09 19:00:00+00:00,174.76,174.765,174.65,174.67,6747
2018-01-09 19:05:00+00:00,174.68,174.76,174.68,174.71,7421
2018-01-09 19:10:00+00:00,174.7,174.7,174.61,174.61,17572
2018-01-09 19:15:00+00:00,174.63,174.63,174.54,174.59,10431
2018-01-09 19:20:00+00:00,174.61,174.65,174.49,174.49,10397
2018-01-09 19:25:00+00:00,174.49,174.56,174.45,174.52,11143
2018-01-09 19:30:00+00:00,174.515,174.61,174.47,174.58,7309
2018-01-09 19:35:00+00:00,174.585,174.71,174.56,174.69,35298
2018-01-09 19:40:00+00:00,174.7,174.74,174.64,174.7,8376
2018-01-09 19:45:00+00:00,174.69,174.77,174.66,174.7,10843
2018-01-09 19:50:00+00:00,174.7,174.74,174.67,174.69,8382
2018-01-09 19:55:00+00:00,174.69,174.79,174.67,174.79,7852
2018-01-09 20:00:00+00:00,174.78,174.81,174.65,174.73,11326
2018-01-09 20:05:00+00:00,174.71,174.72,174.65,174.7,9805
2018-01-09 20:10:00+00:00,174.69,174.7,174.67,174.7,8468
2018-01-09 20:15:00+00:00,174.72,174.81,174.68,174.68,9859
2018-01-09 20:20:00+00:00,174.685,174.685,174.56,174.59,14435
2018-01-09 20:25:00+00:00,174.59,174.59,174.255,174.27,20136
2018-01-09 20:30:00+00:00,174.27,174.48,174.25,174.46,30734
2018-01-09 20:35:00+00:00,174.46,174.47,174.39,174.44,17800
2018-01-09 20:40:00+00:00,174.46,174.5,174.36,174.44,23484
2018-01-09 20:45:00+00:00,174.43,174.47,174.21,174.22,38588
2018-01-09 20:50:00+00:00,174.22,174.46,174.22,174.31,40099
2018-01-09 20:55:00+00:00,174.295,174.48,174.24,174.33,52266
2018-01-10 14:25:00+00:00,173.12,173.12,173.12,173.12,100
2018-01-10 14:30:00+00:00,173.16,173.74,173.0,173.66,62631
2018-01-10 14:35:00+00:00,173.65,173.88,173.47,173.53,33193
2018-01-10 14:40:00+00:00,173.53,173.53,173.19,173.44,60680
2018-01-10 14:45:00+00:00,173.455,173.63,173.39,173.58,26751
2018-01-10 14:50:00+00:00,173.54,173.56,173.23,173.32,37331
2018-01-10 14:55:00+00:00,173.31,173.4,173.15,173.345,38417
2018-01-10 15:00:00+00:00,173.34,173.38,173.06,173.23,32034
2018-01-10 15:05:00+00:00,173.31,173.7,173.27,173.7,26538
2018-01-10 15:10:00+00:00,173.68,174.16,173.68,174.105,52584
2018-01-10 15:15:00+00:00,174.1,174.2,173.96,174.05,41384
2018-01-10 15:20:00+00:00,174.05,174.1,173.78,173.81,39398
2018-01-10 15:25:00+00:00,173.81,173.83,173.54,173.58,31180
2018-01-10 15:30:00+00:00,173.57,173.64,173.32,173.43,43265
2018-01-10 15:35:00+00:00,173.43,173.86,173.4,173.71,28642
2018-01-10 15:40:00+00:00,173.77,173.84,173.49,173.52,14841
2018-01-10 15:45:00+00:00,173.53,173.58,173.455,173.47,152250
2018-01-10 15:50:00+00:00,173.49,173.58,173.41,173.57,13839
2018-01-10 15:55:00+00:00,173.58,173.61,173.495,173.575,77813
2018-01-10 16:00:00+00:00,173.57,173.84,173.51,173.82,25233
2018-01-10 16:05:00+00:00,173.84,173.9,173.74,173.75,13123
2018-01-10 16:10:00+00:00,173.76,173.77,173.515,173.62,17300
2018-01-10 16:15:00+00:00,173.61,173.68,173.55,173.55,12181
2018-01-10 16:20:00+00:00,173.56,173.59,173.44,173.44,23150
2018-01-10 16:25:00+00:00,173.41,173.49,173.41,173.41,10113
2018-01-10 16:30:00+00:00,173.42,173.55,173.42,173.52,16253
2018-01-10 16:35:00+00:00,173.53,173.53,173.235,173.32,17993
2018-01-10 16:40:00+00:00,173.33,173.37,173.21,173.23,11139
2018-01-10 16:45:00+00:00,173.23,173.29,173.21,173.28,25006
2018-01-10 16:50:00+00:00,173.29,173.43,173.24,173.42,21376
2018-01-10 16:55:00+00:00,173.415,173.43,173.18,173.21,15878
2018-01-10 17:00:00+00:00,173.21,173.27,173.11,173.175,15092
2018-01-10 17:05:00+00:00,173.17,173.22,173.03,173.03,47467
2018-01-10 17:10:00+00:00,173.03,173.08,173.01,173.06,17763
2018-01-10 17:15:00+00:00,173.045,173.27,173.045,173.27,14122
2018-01-10 17:20:00+00:00,173.28,173.33,173.21,173.22,6807
2018-01-10 17:25:00+00:00,173.23,173.27,173.09,173.11,9066
2018-01-10 17:30:00+00:00,173.1,173.25,173.1,173.17,6989
2018-01-10 17:35:00+00:00,173.17,173.36,173.17,173.34,9715
2018-01-10 17:40:00+00:00,173.34,173.35,173.26,173.29,5308
2018-01-10 17:45:00+00:00,173.29,173.43,173.29,173.36,7375
2018-01-10 17:50:00+00:00,173.36,173.44,173.325,173.435,7930
2018-01-10 17:55:00+00:00,173.43,173.44,173.38,173.39,5314
2018-01-10 18:00:00+00:00,173.4,173.45,173.32,173.34,9833
2018-01-10 18:05:00+00:00,173.34,173.39,173.23,173.26,13621
2018-01-10 18:10:00+00:00,173.27,173.29,173.1,173.11,9339
2018-01-10 18:15:00+00:00,173.099,173.18,173.05,173.18,8035
2018-01-10 18:20:00+00:00,173.17,173.19,173.075,173.16,5311
2018-01-10 18:25:00+00:00,173.16,173.21,173.155,173.18,5098
2018-01-10 18:30:00+00:00,173.2,173.25,173.14,173.25,7745
2018-01-10 18:35:00+00:00,173.23,173.32,173.2,173.32,5595
2018-01-10 18:40:00+00:00,173.33,173.45,173.32,173.42,9818
2018-01-10 18:45:00+00:00,173.42,173.55,173.42,173.49,5126
2018-01-10 18:50:00+00:00,173.59,173.71,173.56,173.7,8014
2018-01-10 18:55:00+00:00,173.71,173.73,173.67,173.69,6898
2018-01-10 19:00:00+00:00,173.7,173.91,173.68,173.86,9546
2018-01-10 19:05:00+00:00,173.86,173.86,173.67,173.72,20101
2018-01-10 19:10:00+00:00,173.75,173.8,173.67,173.7,18605
2018-01-10 19:15:00+00:00,173.705,173.81,173.705,173.73,18541
2018-01-10 19:20:00+00:00,173.725,173.78,173.66,173.72,19288
2018-01-10 19:25:00+00:00,173.72,173.74,173.53,173.575,9293
2018-01-10 19:30:00+00:00,173.515,173.63,173.5,173.59,6526
2018-01-10 19:35:00+00:00,173.62,173.62,173.44,173.48,7091
2018-01-10 19:40:00+00:00,173.49,173.57,173.44,173.55,4884
2018-01-10 19:45:00+00:00,173.55,173.72,173.54,173.65,8199
2018-01-10 19:50:00+00:00,173.69,173.83,173.64,173.81,16249
2018-01-10 19:55:00+00:00,173.82,173.82,173.72,173.73,5779
2018-01-10 20:00:00+00:00,173.72,173.72,173.53,173.55,13972
2018-01-10 20:05:00+00:00,173.57,173.73,173.57,173.61,9998
2018-01-10 20:10:00+00:00,173.61,173.7,173.59,173.7,8282
2018-01-10 20:15:00+00:00,173.7,173.81,173.65,173.71,11266
2018-01-10 20:20:00+00:00,173.69,173.74,173.61,173.72,7218
2018-01-10 20:25:00+00:00,173.71,173.82,173.695,173.81,8393
2018-01-10 20:30:00+00:00,173.81,173.99,173.81,173.98,11954
2018-01-10 20:35:00+00:00,173.98,174.09,173.93,174.04,13232
2018-01-10 20:40:00+00:00,174.04,174.12,173.91,173.96,30676
2018-01-10 20:45:00+00:00,173.94,173.94,173.83,173.84,569250
2018-01-10 20:50:00+00:00,173.85,174.1,173.85,174.07,26778
2018-01-10 20:55:00+00:00,174.08,174.3,174.03,174.28,63574
2018-01-11 14:30:00+00:00,174.55,175.34,174.52,175.29,50502
2018-01-11 14:35:00+00:00,175.29,175.45,175.02,175.11,40738
2018-01-11 14:40:00+00:00,174.93,175.47,174.83,175.35,14301
2018-01-11 14:45:00+00:00,175.42,175.42,174.98,175.26,9598
2018-01-11 14:50:00+00:00,175.3,175.3,175.06,175.21,10291
2018-01-11 14:55:00+00:00,175.18,175.23,175.0,175.05,10189
2018-01-11 15:00:00+00:00,175.09,175.45,175.09,175.28,12498
2018-01-11 15:05:00+00:00,175.25,175.34,175.09,175.165,4313
2018-01-11 15:10:00+00:00,175.21,175.28,175.14,175.14,17424
2018-01-11 15:15:00+00:00,175.15,175.19,175.1,175.18,4377
2018-01-11 15:20:00+00:00,175.19,175.19,174.88,174.97,13276
2018-01-11 15:25:00+00:00,174.965,175.12,174.96,174.99,3657
2018-01-11 15:30:00+00:00,175.05,175.14,174.9,174.9,12755
2018-01-11 15:35:00+00:00,174.89,175.13,174.84,175.12,13780
2018-01-11 15:40:00+00:00,175.12,175.18,175.08,175.16,7132
2018-01-11 15:45:00+00:00,175.2,175.25,175.15,175.21,5451
